Ward_ID,Year,Month,Rainfall_mm,Avg_Temp_C,Garbage_Complaints,Waterlogging_Complaints,Dengue_Cases,Risk_Level,Date
13,2021,9,149.5,26.2,44,16,67,High,2021-09-01
13,2021,10,72.0,26.1,24,16,62,High,2021-10-01
13,2021,11,68.2,30.6,53,12,57,Medium,2021-11-01
13,2021,12,8.3,18.3,19,9,28,Medium,2021-12-01
13,2022,1,8.7,18.9,55,6,37,Medium,2022-01-01
13,2022,2,12.0,18.5,38,8,20,Medium,2022-02-01
13,2022,3,9.9,32.7,12,7,16,Low,2022-03-01
13,2022,4,16.2,37.0,6,7,3,Low,2022-04-01
13,2022,5,73.6,36.2,47,15,29,Medium,2022-05-01
13,2022,6,114.4,30.3,56,11,49,Medium,2022-06-01
13,2022,7,201.1,26.6,50,20,73,High,2022-07-01
13,2022,8,170.8,29.1,26,17,76,High,2022-08-01
13,2022,9,189.0,31.6,18,29,64,High,2022-09-01
13,2022,10,97.5,25.5,14,17,59,Medium,2022-10-01
13,2022,11,77.4,25.3,50,13,54,Medium,2022-11-01
13,2022,12,22.4,15.6,21,3,30,Medium,2022-12-01
13,2023,1,10.5,23.0,43,8,44,Medium,2023-01-01
13,2023,2,14.0,20.4,56,6,27,Medium,2023-02-01
13,2023,3,11.0,34.7,13,7,25,Medium,2023-03-01
13,2023,4,5.8,36.7,49,2,31,Medium,2023-04-01
13,2023,5,108.7,33.5,38,14,25,Medium,2023-05-01
13,2023,6,138.6,27.8,42,18,65,High,2023-06-01
13,2023,7,121.9,27.1,37,14,59,Medium,2023-07-01
13,2023,8,111.3,25.6,6,13,44,Medium,2023-08-01
13,2023,9,149.3,24.6,16,25,59,Medium,2023-09-01
13,2023,10,107.9,31.7,18,20,46,Medium,2023-10-01
13,2023,11,54.0,28.3,42,16,60,High,2023-11-01
13,2023,12,8.8,22.7,24,6,25,Medium,2023-12-01
14,2021,1,3.4,23.4,10,2,6,Low,2021-01-01
14,2021,2,6.6,21.6,11,2,0,Low,2021-02-01
14,2021,3,4.6,36.0,8,4,16,Low,2021-03-01
14,2021,4,14.4,35.1,26,2,20,Medium,2021-04-01
14,2021,5,55.3,33.8,20,10,18,Low,2021-05-01
14,2021,6,173.8,28.1,21,20,37,Medium,2021-06-01
14,2021,7,111.7,27.5,28,16,61,High,2021-07-01
14,2021,8,117.3,32.1,24,12,38,Medium,2021-08-01
14,2021,9,158.0,28.0,28,19,59,Medium,2021-09-01
14,2021,10,73.0,28.6,13,11,42,Medium,2021-10-01
14,2021,11,89.7,24.3,14,12,34,Medium,2021-11-01
14,2021,12,15.5,21.0,19,6,34,Medium,2021-12-01
14,2022,1,12.8,19.8,22,1,11,Low,2022-01-01
14,2022,2,7.1,18.6,15,0,17,Low,2022-02-01
14,2022,3,15.0,36.8,13,1,13,Low,2022-03-01
14,2022,4,5.7,37.4,30,6,19,Low,2022-04-01
14,2022,5,31.5,32.2,26,3,11,Low,2022-05-01
14,2022,6,129.4,24.1,31,14,29,Medium,2022-06-01
14,2022,7,158.3,27.3,14,19,51,Medium,2022-07-01
14,2022,8,192.1,28.1,6,19,47,Medium,2022-08-01
14,2022,9,154.0,25.3,6,16,55,Medium,2022-09-01
14,2022,10,120.5,27.6,23,15,63,High,2022-10-01
14,2022,11,70.2,29.9,18,11,38,Medium,2022-11-01
14,2022,12,18.0,21.3,12,5,24,Medium,2022-12-01
14,2023,1,11.9,21.4,30,6,18,Low,2023-01-01
14,2023,2,2.6,21.8,18,1,19,Low,2023-02-01
14,2023,3,12.4,35.0,7,5,1,Low,2023-03-01
14,2023,4,10.0,36.7,23,6,17,Low,2023-04-01
14,2023,5,80.9,33.7,3,10,14,Low,2023-05-01
14,2023,6,120.5,30.3,7,17,30,Medium,2023-06-01
14,2023,7,90.3,27.3,26,11,42,Medium,2023-07-01
14,2023,8,158.7,31.3,9,19,29,Medium,2023-08-01
14,2023,9,122.3,31.5,6,18,38,Medium,2023-09-01
14,2023,10,86.6,26.6,15,9,38,Medium,2023-10-01
14,2023,11,102.8,25.9,30,14,41,Medium,2023-11-01
14,2023,12,11.6,20.8,22,2,34,Medium,2023-12-01
15,2021,1,18.9,16.3,4,3,6,Low,2021-01-01
15,2021,2,3.9,16.8,5,6,12,Low,2021-02-01
15,2021,3,11.5,34.7,38,4,30,Medium,2021-03-01
15,2021,4,9.2,34.3,25,5,24,Medium,2021-04-01
15,2021,5,138.4,35.2,9,18,22,Medium,2021-05-01
15,2021,6,150.6,26.5,9,20,47,Medium,2021-06-01
15,2021,7,103.7,26.5,18,11,53,Medium,2021-07-01
15,2021,8,66.8,28.8,34,13,47,Medium,2021-08-01
15,2021,9,207.3,28.6,14,20,35,Medium,2021-09-01
15,2021,10,85.2,25.2,32,8,57,Medium,2021-10-01
15,2021,11,44.8,25.5,14,10,38,Medium,2021-11-01
15,2021,12,2.3,19.2,26,4,34,Medium,2021-12-01
15,2022,1,12.9,21.1,21,6,5,Low,2022-01-01
15,2022,2,5.2,18.2,14,3,9,Low,2022-02-01
15,2022,3,11.4,34.3,30,6,8,Low,2022-03-01
15,2022,4,13.6,31.9,19,7,18,Low,2022-04-01
15,2022,5,62.3,33.5,33,11,32,Medium,2022-05-01
15,2022,6,169.4,29.1,6,24,30,Medium,2022-06-01
15,2022,7,185.0,30.3,9,20,54,Medium,2022-07-01
15,2022,8,194.1,25.6,31,24,71,High,2022-08-01
15,2022,9,151.8,27.4,37,22,79,High,2022-09-01
15,2022,10,63.1,29.0,35,12,65,High,2022-10-01
15,2022,11,50.3,27.1,33,10,54,Medium,2022-11-01
15,2022,12,12.2,22.3,28,5,21,Medium,2022-12-01
15,2023,1,7.9,21.0,19,4,20,Medium,2023-01-01
15,2023,2,9.7,18.9,30,1,25,Medium,2023-02-01
15,2023,3,3.9,36.9,6,7,14,Low,2023-03-01
15,2023,4,11.0,29.5,19,7,22,Medium,2023-04-01
15,2023,5,70.8,35.7,40,12,29,Medium,2023-05-01
15,2023,6,158.8,26.1,13,19,40,Medium,2023-06-01
15,2023,7,209.0,25.6,29,25,67,High,2023-07-01
15,2023,8,95.3,27.2,12,10,49,Medium,2023-08-01
15,2023,9,171.3,24.2,19,24,40,Medium,2023-09-01
15,2023,10,89.9,25.0,11,10,52,Medium,2023-10-01
15,2023,11,43.6,27.6,4,8,17,Low,2023-11-01
15,2023,12,10.7,17.9,39,6,39,Medium,2023-12-01
16,2021,1,8.5,21.3,14,0,15,Low,2021-01-01
16,2021,2,11.2,17.7,48,6,27,Medium,2021-02-01
16,2021,3,2.2,34.6,28,3,27,Medium,2021-03-01
16,2021,4,5.1,34.2,18,5,17,Low,2021-04-01
16,2021,5,45.3,31.1,34,10,27,Medium,2021-05-01
16,2021,6,166.8,29.8,36,25,55,Medium,2021-06-01
16,2021,7,184.9,25.5,26,26,76,High,2021-07-01
16,2021,8,157.3,23.9,27,23,67,High,2021-08-01
16,2021,9,184.2,25.3,43,28,69,High,2021-09-01
16,2021,10,73.8,25.1,29,15,69,High,2021-10-01
16,2021,11,63.7,24.4,47,8,46,Medium,2021-11-01
16,2021,12,7.8,20.9,37,0,25,Medium,2021-12-01
16,2022,1,18.3,20.5,16,11,17,Low,2022-01-01
16,2022,2,13.3,22.3,46,9,41,Medium,2022-02-01
16,2022,3,19.7,36.3,32,10,22,Medium,2022-03-01
16,2022,4,4.6,35.8,42,8,27,Medium,2022-04-01
16,2022,5,74.2,31.8,29,14,22,Medium,2022-05-01
16,2022,6,122.2,23.9,47,19,46,Medium,2022-06-01
16,2022,7,160.8,26.8,43,24,81,High,2022-07-01
16,2022,8,127.3,26.1,27,18,71,High,2022-08-01
16,2022,9,135.6,28.9,12,17,52,Medium,2022-09-01
16,2022,10,100.3,27.3,20,18,54,Medium,2022-10-01
16,2022,11,65.2,29.1,21,12,41,Medium,2022-11-01
16,2022,12,11.2,19.3,53,7,40,Medium,2022-12-01
16,2023,1,9.1,17.7,40,0,25,Medium,2023-01-01
16,2023,2,10.6,19.1,5,3,12,Low,2023-02-01
16,2023,3,11.9,37.0,7,8,7,Low,2023-03-01
16,2023,4,15.6,36.0,6,3,11,Low,2023-04-01
16,2023,5,55.2,34.1,9,12,16,Low,2023-05-01
16,2023,6,215.5,27.5,10,22,44,Medium,2023-06-01
16,2023,7,118.7,28.6,21,15,62,High,2023-07-01
16,2023,8,241.9,26.5,5,30,56,Medium,2023-08-01
16,2023,9,175.6,27.7,27,27,94,High,2023-09-01
16,2023,10,53.7,25.8,18,13,63,High,2023-10-01
16,2023,11,110.2,25.4,29,14,39,Medium,2023-11-01
16,2023,12,15.2,20.5,43,8,34,Medium,2023-12-01
17,2021,1,10.3,16.3,6,4,3,Low,2021-01-01
17,2021,2,4.6,19.2,35,4,25,Medium,2021-02-01
17,2021,3,10.0,35.2,28,0,18,Low,2021-03-01
17,2021,4,16.2,34.1,11,2,11,Low,2021-04-01
17,2021,5,32.1,34.3,22,3,13,Low,2021-05-01
17,2021,6,190.7,25.5,13,19,33,Medium,2021-06-01
17,2021,7,158.3,23.8,8,15,43,Medium,2021-07-01
17,2021,8,174.9,22.3,26,22,48,Medium,2021-08-01
17,2021,9,201.1,29.8,33,24,80,High,2021-09-01
17,2021,10,95.9,27.3,26,16,64,High,2021-10-01
17,2021,11,9.9,28.7,37,0,40,Medium,2021-11-01
17,2021,12,13.1,18.7,17,2,9,Low,2021-12-01
17,2022,1,13.6,19.3,17,3,18,Low,2022-01-01
17,2022,2,8.1,21.5,8,3,10,Low,2022-02-01
17,2022,3,12.2,34.2,38,8,23,Medium,2022-03-01
17,2022,4,6.7,33.3,26,7,16,Low,2022-04-01
17,2022,5,95.2,36.8,11,16,23,Medium,2022-05-01
17,2022,6,91.9,25.5,25,10,44,Medium,2022-06-01
17,2022,7,84.6,28.4,33,10,43,Medium,2022-07-01
17,2022,8,183.4,27.3,28,19,41,Medium,2022-08-01
17,2022,9,103.9,26.0,33,15,68,High,2022-09-01
17,2022,10,35.2,27.5,26,9,47,Medium,2022-10-01
17,2022,11,70.0,25.0,18,14,25,Medium,2022-11-01
17,2022,12,5.4,19.0,37,5,30,Medium,2022-12-01
17,2023,1,13.9,21.2,8,8,9,Low,2023-01-01
17,2023,2,8.6,17.3,21,1,0,Low,2023-02-01
17,2023,3,13.6,32.8,13,3,9,Low,2023-03-01
17,2023,4,20.7,33.1,33,9,18,Low,2023-04-01
17,2023,5,129.0,35.0,10,15,18,Low,2023-05-01
17,2023,6,102.7,22.8,30,15,44,Medium,2023-06-01
17,2023,7,161.0,26.8,33,20,55,Medium,2023-07-01
17,2023,8,208.0,27.1,36,21,67,High,2023-08-01
17,2023,9,149.7,23.5,9,16,41,Medium,2023-09-01
17,2023,10,50.8,28.8,3,12,36,Medium,2023-10-01
17,2023,11,74.2,29.2,37,8,36,Medium,2023-11-01
17,2023,12,10.0,22.9,30,4,36,Medium,2023-12-01
18,2021,1,8.5,20.9,45,2,25,Medium,2021-01-01
18,2021,2,8.5,18.7,43,13,31,Medium,2021-02-01
18,2021,3,11.1,33.8,8,5,10,Low,2021-03-01
18,2021,4,13.8,33.8,60,6,42,Medium,2021-04-01
18,2021,5,77.1,31.9,25,10,18,Low,2021-05-01
18,2021,6,137.2,29.4,20,15,41,Medium,2021-06-01
18,2021,7,192.9,28.5,28,22,61,High,2021-07-01
18,2021,8,197.4,26.5,58,27,97,High,2021-08-01
18,2021,9,178.3,27.8,50,17,81,High,2021-09-01
18,2021,10,67.9,29.6,46,13,68,High,2021-10-01
18,2021,11,51.8,26.1,20,14,37,Medium,2021-11-01
18,2021,12,4.6,22.3,23,0,21,Medium,2021-12-01
18,2022,1,10.2,16.9,61,1,31,Medium,2022-01-01
18,2022,2,7.7,19.9,64,4,36,Medium,2022-02-01
18,2022,3,7.7,33.7,36,8,33,Medium,2022-03-01
18,2022,4,9.0,32.9,57,13,43,Medium,2022-04-01
18,2022,5,44.7,34.5,32,16,35,Medium,2022-05-01
18,2022,6,184.1,28.4,27,25,44,Medium,2022-06-01
18,2022,7,179.7,28.8,50,26,92,High,2022-07-01
18,2022,8,240.8,27.2,40,34,84,High,2022-08-01
18,2022,9,168.2,29.8,9,22,72,High,2022-09-01
18,2022,10,72.8,26.0,54,14,82,High,2022-10-01
18,2022,11,55.7,28.8,62,12,61,High,2022-11-01
18,2022,12,3.9,20.5,38,5,25,Medium,2022-12-01
18,2023,1,12.5,17.6,61,6,34,Medium,2023-01-01
18,2023,2,11.8,23.3,6,9,9,Low,2023-02-01
18,2023,3,6.0,33.4,23,11,26,Medium,2023-03-01
18,2023,4,13.3,34.2,36,1,12,Low,2023-04-01
18,2023,5,83.4,33.2,28,19,41,Medium,2023-05-01
18,2023,6,125.3,25.0,55,17,57,Medium,2023-06-01
18,2023,7,141.8,26.6,53,19,72,High,2023-07-01
18,2023,8,172.9,25.3,32,18,57,Medium,2023-08-01
18,2023,9,191.5,28.5,6,19,53,Medium,2023-09-01
18,2023,10,108.1,27.1,66,13,87,High,2023-10-01
18,2023,11,74.6,29.2,9,15,35,Medium,2023-11-01
18,2023,12,9.9,16.9,57,7,44,Medium,2023-12-01
19,2021,1,12.9,20.7,14,2,8,Low,2021-01-01
19,2021,2,9.0,18.8,3,0,3,Low,2021-02-01
19,2021,3,5.9,35.7,6,1,5,Low,2021-03-01
19,2021,4,4.2,35.5,28,3,16,Low,2021-04-01
19,2021,5,89.3,32.1,8,13,28,Medium,2021-05-01
19,2021,6,111.3,25.9,10,11,25,Medium,2021-06-01
19,2021,7,172.1,23.4,18,21,50,Medium,2021-07-01
19,2021,8,213.3,27.0,6,21,47,Medium,2021-08-01
19,2021,9,137.5,29.8,20,16,74,High,2021-09-01
19,2021,10,89.5,26.6,11,11,35,Medium,2021-10-01
19,2021,11,22.7,30.2,11,4,19,Low,2021-11-01
19,2021,12,12.0,19.5,12,7,7,Low,2021-12-01
19,2022,1,16.6,21.0,10,6,19,Low,2022-01-01
19,2022,2,16.5,18.1,20,1,8,Low,2022-02-01
19,2022,3,5.4,33.4,5,3,14,Low,2022-03-01
19,2022,4,17.2,32.0,12,7,16,Low,2022-04-01
19,2022,5,127.1,33.1,28,17,31,Medium,2022-05-01
19,2022,6,116.2,30.2,16,14,42,Medium,2022-06-01
19,2022,7,160.7,27.7,30,16,52,Medium,2022-07-01
19,2022,8,219.3,27.8,18,25,67,High,2022-08-01
19,2022,9,132.6,27.5,18,19,68,High,2022-09-01
19,2022,10,116.7,25.5,16,16,45,Medium,2022-10-01
19,2022,11,44.2,26.5,32,4,41,Medium,2022-11-01
19,2022,12,9.9,19.9,10,1,14,Low,2022-12-01
19,2023,1,10.6,19.7,20,5,18,Low,2023-01-01
19,2023,2,9.0,19.2,30,0,23,Medium,2023-02-01
19,2023,3,7.1,33.4,17,5,11,Low,2023-03-01
19,2023,4,10.1,35.2,24,6,9,Low,2023-04-01
19,2023,5,68.4,31.8,26,8,23,Medium,2023-05-01
19,2023,6,187.1,27.7,6,22,37,Medium,2023-06-01
19,2023,7,156.2,28.9,31,15,67,High,2023-07-01
19,2023,8,107.6,26.4,22,12,50,Medium,2023-08-01
19,2023,9,164.0,26.5,30,18,55,Medium,2023-09-01
19,2023,10,94.6,28.7,22,9,46,Medium,2023-10-01
19,2023,11,81.3,26.4,10,12,33,Medium,2023-11-01
19,2023,12,15.0,18.8,31,2,37,Medium,2023-12-01
20,2021,1,12.6,20.6,15,5,8,Low,2021-01-01
20,2021,2,8.8,17.4,21,1,26,Medium,2021-02-01
20,2021,3,5.4,33.4,16,4,18,Low,2021-03-01
20,2021,4,6.2,30.1,24,1,20,Medium,2021-04-01
20,2021,5,90.3,32.1,5,9,7,Low,2021-05-01
20,2021,6,119.3,27.3,7,16,37,Medium,2021-06-01
20,2021,7,153.4,26.0,20,15,45,Medium,2021-07-01
20,2021,8,182.9,31.2,9,18,51,Medium,2021-08-01
20,2021,9,134.0,25.1,25,18,68,High,2021-09-01
20,2021,10,120.0,28.4,20,16,56,Medium,2021-10-01
20,2021,11,66.9,27.9,8,8,32,Medium,2021-11-01
20,2021,12,7.0,21.3,27,2,23,Medium,2021-12-01
20,2022,1,7.2,23.5,16,5,13,Low,2022-01-01
20,2022,2,15.1,19.2,18,1,6,Low,2022-02-01
20,2022,3,5.6,35.8,16,5,20,Medium,2022-03-01
20,2022,4,18.3,36.7,19,4,16,Low,2022-04-01
20,2022,5,80.8,33.8,18,9,27,Medium,2022-05-01
20,2022,6,76.8,28.2,15,12,31,Medium,2022-06-01
20,2022,7,133.9,24.8,21,17,44,Medium,2022-07-01
20,2022,8,173.5,28.7,12,21,53,Medium,2022-08-01
20,2022,9,164.7,25.6,25,18,61,High,2022-09-01
20,2022,10,92.2,26.1,14,12,52,Medium,2022-10-01
20,2022,11,116.3,25.8,18,15,42,Medium,2022-11-01
20,2022,12,2.9,18.8,16,1,28,Medium,2022-12-01
20,2023,1,6.9,21.8,22,0,15,Low,2023-01-01
20,2023,2,12.8,17.7,7,5,7,Low,2023-02-01
20,2023,3,12.9,33.9,3,4,6,Low,2023-03-01
20,2023,4,10.9,31.8,12,5,3,Low,2023-04-01
20,2023,5,82.2,32.7,3,11,24,Medium,2023-05-01
20,2023,6,74.7,25.3,26,11,41,Medium,2023-06-01
20,2023,7,142.4,25.6,10,14,34,Medium,2023-07-01
20,2023,8,152.7,28.2,3,15,40,Medium,2023-08-01
20,2023,9,236.6,28.2,24,24,62,High,2023-09-01
20,2023,10,83.8,26.6,25,10,69,High,2023-10-01
20,2023,11,81.0,27.6,3,8,18,Low,2023-11-01
20,2023,12,12.9,20.5,14,2,15,Low,2023-12-01
21,2021,1,8.7,23.5,46,7,34,Medium,2021-01-01
21,2021,2,9.3,21.7,46,4,29,Medium,2021-02-01
21,2021,3,7.1,33.2,42,0,21,Medium,2021-03-01
21,2021,4,6.7,31.4,15,6,23,Medium,2021-04-01
21,2021,5,109.3,36.9,25,10,19,Low,2021-05-01
21,2021,6,166.3,26.7,13,24,52,Medium,2021-06-01
21,2021,7,137.7,32.0,26,16,54,Medium,2021-07-01
21,2021,8,133.7,29.8,14,15,51,Medium,2021-08-01
21,2021,9,91.8,27.8,22,18,54,Medium,2021-09-01
21,2021,10,87.5,26.8,19,14,40,Medium,2021-10-01
21,2021,11,21.0,30.1,32,2,27,Medium,2021-11-01
21,2021,12,14.2,23.2,23,3,6,Low,2021-12-01
21,2022,1,9.3,20.4,12,7,17,Low,2022-01-01
21,2022,2,9.1,19.6,35,6,24,Medium,2022-02-01
21,2022,3,6.2,31.0,10,9,22,Medium,2022-03-01
21,2022,4,14.6,34.1,12,7,15,Low,2022-04-01
21,2022,5,58.8,32.3,26,10,15,Low,2022-05-01
21,2022,6,133.8,23.7,20,21,28,Medium,2022-06-01
21,2022,7,169.3,29.8,19,25,47,Medium,2022-07-01
21,2022,8,137.4,28.1,16,22,55,Medium,2022-08-01
21,2022,9,69.5,27.2,23,8,41,Medium,2022-09-01
21,2022,10,74.2,24.0,7,15,25,Medium,2022-10-01
21,2022,11,79.9,25.5,43,7,54,Medium,2022-11-01
21,2022,12,21.6,19.7,29,6,29,Medium,2022-12-01
21,2023,1,11.5,21.7,50,10,33,Medium,2023-01-01
21,2023,2,10.6,18.4,46,2,25,Medium,2023-02-01
21,2023,3,20.9,32.9,32,6,22,Medium,2023-03-01
21,2023,4,0.7,33.3,20,4,17,Low,2023-04-01
21,2023,5,30.9,34.8,11,13,11,Low,2023-05-01
21,2023,6,142.1,26.1,28,16,31,Medium,2023-06-01
21,2023,7,122.6,25.0,39,20,73,High,2023-07-01
21,2023,8,147.8,26.8,35,19,70,High,2023-08-01
21,2023,9,125.7,27.7,48,19,70,High,2023-09-01
21,2023,10,102.2,23.2,10,18,26,Medium,2023-10-01
21,2023,11,88.4,27.7,5,17,44,Medium,2023-11-01
21,2023,12,4.2,21.8,23,9,31,Medium,2023-12-01
22,2021,1,7.5,20.7,53,10,35,Medium,2021-01-01
22,2021,2,15.0,15.9,11,4,11,Low,2021-02-01
22,2021,3,10.2,34.9,37,8,24,Medium,2021-03-01
22,2021,4,8.7,36.3,52,8,33,Medium,2021-04-01
22,2021,5,76.1,33.8,34,14,27,Medium,2021-05-01
22,2021,6,129.5,30.1,27,17,36,Medium,2021-06-01
22,2021,7,152.4,28.6,21,17,49,Medium,2021-07-01
22,2021,8,122.7,28.2,30,15,57,Medium,2021-08-01
22,2021,9,78.7,27.9,20,12,42,Medium,2021-09-01
22,2021,10,90.6,28.2,9,11,27,Medium,2021-10-01
22,2021,11,127.1,24.0,43,13,50,Medium,2021-11-01
22,2021,12,8.7,19.9,19,6,45,Medium,2021-12-01
22,2022,1,6.1,22.8,14,6,17,Low,2022-01-01
22,2022,2,1.3,18.4,20,3,15,Low,2022-02-01
22,2022,3,16.0,34.5,49,11,33,Medium,2022-03-01
22,2022,4,6.5,30.7,54,4,32,Medium,2022-04-01
22,2022,5,98.6,31.3,43,16,37,Medium,2022-05-01
22,2022,6,146.3,31.3,30,22,46,Medium,2022-06-01
22,2022,7,129.1,25.7,12,15,41,Medium,2022-07-01
22,2022,8,209.6,25.7,12,26,54,Medium,2022-08-01
22,2022,9,125.0,26.8,26,12,61,High,2022-09-01
22,2022,10,86.0,29.9,27,17,61,High,2022-10-01
22,2022,11,112.9,29.2,28,14,54,Medium,2022-11-01
22,2022,12,14.6,22.3,43,8,45,Medium,2022-12-01
22,2023,1,10.3,20.7,13,2,15,Low,2023-01-01
22,2023,2,7.2,16.4,11,2,6,Low,2023-02-01
22,2023,3,12.4,33.2,17,6,14,Low,2023-03-01
22,2023,4,8.0,34.3,34,5,25,Medium,2023-04-01
22,2023,5,65.2,33.4,46,16,30,Medium,2023-05-01
22,2023,6,223.4,26.8,45,22,59,Medium,2023-06-01
22,2023,7,167.3,25.4,40,17,78,High,2023-07-01
22,2023,8,166.6,27.3,37,26,75,High,2023-08-01
22,2023,9,124.5,28.0,40,14,66,High,2023-09-01
22,2023,10,69.7,25.6,18,11,40,Medium,2023-10-01
22,2023,11,91.5,28.4,27,17,50,Medium,2023-11-01
22,2023,12,6.4,23.9,13,4,19,Low,2023-12-01
23,2021,1,11.4,16.2,26,5,21,Medium,2021-01-01
23,2021,2,0.0,21.4,15,1,8,Low,2021-02-01
23,2021,3,5.0,39.1,29,3,21,Medium,2021-03-01
23,2021,4,6.9,34.2,7,0,5,Low,2021-04-01
23,2021,5,108.1,36.2,28,12,30,Medium,2021-05-01
23,2021,6,197.1,28.3,3,24,48,Medium,2021-06-01
23,2021,7,90.8,27.9,27,14,69,High,2021-07-01
23,2021,8,119.1,26.2,27,13,47,Medium,2021-08-01
23,2021,9,174.5,23.2,18,23,50,Medium,2021-09-01
23,2021,10,101.6,29.2,14,12,50,Medium,2021-10-01
23,2021,11,89.5,25.6,13,9,25,Medium,2021-11-01
23,2021,12,5.8,19.2,25,2,29,Medium,2021-12-01
23,2022,1,8.2,18.3,26,3,17,Low,2022-01-01
23,2022,2,6.1,19.0,26,0,11,Low,2022-02-01
23,2022,3,3.4,31.1,9,0,2,Low,2022-03-01
23,2022,4,9.0,35.3,9,5,10,Low,2022-04-01
23,2022,5,83.3,33.9,22,10,14,Low,2022-05-01
23,2022,6,116.7,27.6,24,16,45,Medium,2022-06-01
23,2022,7,170.9,27.5,4,21,45,Medium,2022-07-01
23,2022,8,119.9,22.7,16,15,47,Medium,2022-08-01
23,2022,9,156.4,26.4,19,16,44,Medium,2022-09-01
23,2022,10,41.1,27.7,24,7,53,Medium,2022-10-01
23,2022,11,86.6,32.0,25,9,24,Medium,2022-11-01
23,2022,12,17.5,16.1,19,6,24,Medium,2022-12-01
23,2023,1,2.2,19.1,9,3,19,Low,2023-01-01
23,2023,2,15.1,19.4,5,3,4,Low,2023-02-01
23,2023,3,11.4,33.9,16,4,12,Low,2023-03-01
23,2023,4,7.4,33.0,20,3,15,Low,2023-04-01
23,2023,5,68.1,35.0,4,8,4,Low,2023-05-01
23,2023,6,144.5,23.7,23,18,30,Medium,2023-06-01
23,2023,7,123.0,28.0,7,12,44,Medium,2023-07-01
23,2023,8,99.3,26.6,7,11,33,Medium,2023-08-01
23,2023,9,244.8,25.8,29,27,65,High,2023-09-01
23,2023,10,94.6,29.0,7,10,63,High,2023-10-01
23,2023,11,111.5,27.8,15,16,51,Medium,2023-11-01
23,2023,12,17.0,20.4,7,1,20,Medium,2023-12-01
24,2021,1,11.0,19.5,17,6,17,Low,2021-01-01
24,2021,2,0.0,20.9,29,1,12,Low,2021-02-01
24,2021,3,4.5,33.9,12,2,7,Low,2021-03-01
24,2021,4,6.5,33.0,31,2,14,Low,2021-04-01
24,2021,5,66.4,35.5,33,6,35,Medium,2021-05-01
24,2021,6,102.0,28.9,32,12,46,Medium,2021-06-01
24,2021,7,114.7,29.7,14,13,33,Medium,2021-07-01
24,2021,8,128.5,23.3,7,15,39,Medium,2021-08-01
24,2021,9,177.7,28.0,17,23,52,Medium,2021-09-01
24,2021,10,71.0,29.5,10,12,50,Medium,2021-10-01
24,2021,11,123.9,26.4,31,15,40,Medium,2021-11-01
24,2021,12,16.2,19.9,35,7,37,Medium,2021-12-01
24,2022,1,15.5,16.4,18,1,6,Low,2022-01-01
24,2022,2,10.0,21.4,30,7,23,Medium,2022-02-01
24,2022,3,7.9,37.9,31,2,16,Low,2022-03-01
24,2022,4,5.9,32.1,28,1,30,Medium,2022-04-01
24,2022,5,90.0,34.2,18,15,20,Medium,2022-05-01
24,2022,6,116.0,27.1,9,13,32,Medium,2022-06-01
24,2022,7,154.3,24.0,5,18,50,Medium,2022-07-01
24,2022,8,233.9,28.2,17,29,69,High,2022-08-01
24,2022,9,139.2,26.1,23,20,71,High,2022-09-01
24,2022,10,48.3,25.5,22,8,40,Medium,2022-10-01
24,2022,11,63.3,28.2,34,9,43,Medium,2022-11-01
24,2022,12,9.5,18.9,10,4,19,Low,2022-12-01
24,2023,1,0.3,21.1,18,6,16,Low,2023-01-01
24,2023,2,20.0,20.5,5,6,6,Low,2023-02-01
24,2023,3,15.7,32.1,14,1,15,Low,2023-03-01
24,2023,4,21.8,31.8,10,5,17,Low,2023-04-01
24,2023,5,101.4,36.3,24,10,20,Medium,2023-05-01
24,2023,6,170.6,25.3,32,21,57,Medium,2023-06-01
24,2023,7,274.2,25.6,10,29,59,Medium,2023-07-01
24,2023,8,163.1,26.3,27,21,82,High,2023-08-01
24,2023,9,114.5,28.6,30,11,59,Medium,2023-09-01
24,2023,10,91.1,24.2,38,14,51,Medium,2023-10-01
24,2023,11,63.8,27.8,4,11,26,Medium,2023-11-01
24,2023,12,12.1,17.0,6,8,15,Low,2023-12-01
25,2021,1,6.1,22.0,18,1,5,Low,2021-01-01
25,2021,2,6.5,22.2,18,9,13,Low,2021-02-01
25,2021,3,21.8,33.1,18,4,9,Low,2021-03-01
25,2021,4,15.6,36.0,17,11,23,Medium,2021-04-01
25,2021,5,75.6,36.4,7,17,17,Low,2021-05-01
25,2021,6,121.9,27.5,37,12,51,Medium,2021-06-01
25,2021,7,71.7,26.4,52,16,68,High,2021-07-01
25,2021,8,205.9,26.8,18,27,50,Medium,2021-08-01
25,2021,9,141.5,28.3,52,25,85,High,2021-09-01
25,2021,10,51.6,26.4,38,8,62,High,2021-10-01
25,2021,11,82.2,26.7,10,14,31,Medium,2021-11-01
25,2021,12,5.5,22.3,8,11,21,Medium,2021-12-01
25,2022,1,8.1,21.6,12,9,17,Low,2022-01-01
25,2022,2,8.4,19.5,42,2,16,Low,2022-02-01
25,2022,3,1.8,33.7,48,11,32,Medium,2022-03-01
25,2022,4,8.9,34.8,36,0,15,Low,2022-04-01
25,2022,5,85.6,34.5,37,12,21,Medium,2022-05-01
25,2022,6,119.4,29.5,54,15,59,Medium,2022-06-01
